"qb","school","bin","epa","cpoe","passes"
"1594","LaNorris Sellers","South Carolina","SR",8.96781778335571,-0.878254273398357,22
"1595","Landen Clark","LSU","MC",1.767693400383,29.9380421638489,1
"1596","Landen Clark","LSU","MR",4.03443503379822,36.0382835070292,3
"1597","Landen Clark","LSU","SC",-0.472391843795776,-69.248902797699,1
"1598","Landen Clark","LSU","SL",-1.12952196598053,-8.29200148582458,3
"1599","Landen Clark","LSU","SR",2.88540863990784,-23.9073812961578,2
"1600","Landon Graves","Louisiana Monroe","BR",-1.14709317684174,-72.9355752468109,1
"1601","Landon Graves","Louisiana Monroe","DR",-0.372320294380188,-35.2980256080627,1
"1602","Landon Shaffer","Georgia Tech","BL",-0.245282173156738,10.6339037418365,1
"1603","Landon Shaffer","Georgia Tech","SR",1.90788269042969,35.4717493057251,1
"1604","Landon Varnes","Kennesaw State","BL",-1.21729731559753,10.86785197258,1
"1605","Landon Varnes","Kennesaw State","BR",-1.14532828330994,11.3772988319397,2
"1606","Landon Varnes","Kennesaw State","MC",2.10301661491394,37.1486306190491,1
"1607","Landon Varnes","Kennesaw State","MR",0.763561487197876,36.928129196167,1
"1608","Landon Varnes","Kennesaw State","SC",0.240787029266357,24.7296869754791,1
"1609","Landon Varnes","Kennesaw State","SR",-0.837979555130005,-75.7381618022919,1
"1610","Landry Lyddy","Southern Mississippi","BL",-3.607297077775,7.57064506411552,5
"1611","Landry Lyddy","Southern Mississippi","BR",7.14922228455544,-1.52847667535146,6
"1612","Landry Lyddy","Southern Mississippi","DC",-0.269583940505981,-28.4317851066589,1
"1613","Landry Lyddy","Southern Mississippi","DL",4.36269330978394,33.3440035581589,3
"1614","Landry Lyddy","Southern Mississippi","DR",-1.13964855670929,-38.6301338672638,1
"1615","Landry Lyddy","Southern Mississippi","MC",-3.35522317886353,-61.7289692163467,2
"1616","Landry Lyddy","Southern Mississippi","ML",2.93155682086945,50.4267051815987,2
"1617","Landry Lyddy","Southern Mississippi","SC",-3.44798082113266,-5.98082672804594,4
"1618","Landry Lyddy","Southern Mississippi","SL",1.7094823718071,-2.22940064138836,9
"1619","Landyn Locke","Sam Houston State","BC",-3.31169521808624,15.7337963581085,5
"1620","Landyn Locke","Sam Houston State","BL",-2.71479499340057,-20.0402610003948,10
"1621","Landyn Locke","Sam Houston State","BR",-3.75849115848541,-8.09208757498048,11
"1622","Landyn Locke","Sam Houston State","DC",1.41423487663269,2.58140861988068,2
"1623","Landyn Locke","Sam Houston State","DL",4.27898252010345,17.9528494675954,3
"1624","Landyn Locke","Sam Houston State","DR",13.0132112503052,35.3731849363872,7
"1625","Landyn Locke","Sam Houston State","MC",12.6154046654701,23.3344689011574,6
"1626","Landyn Locke","Sam Houston State","ML",9.86872684955597,46.9772946834564,5
"1627","Landyn Locke","Sam Houston State","MR",0.415841698646545,-10.4324147105217,3
"1628","Landyn Locke","Sam Houston State","SC",15.0101320147514,21.4343820299421,21
"1629","Landyn Locke","Sam Houston State","SL",0.0409534871578217,-16.528891141598,13
"1630","Landyn Locke","Sam Houston State","SR",1.14252561330795,-10.1501831226051,20
"1631","Landyn Locke","Sam Houston State",NA,-1.18975561857224,-46.5471665064494,3
"1632","Levi Davis","Ohio","BL",-0.254729151725769,15.6478583812714,1
"1633","Levi Davis","Ohio","BR",-0.215562224388123,10.412079282105,4
"1634","Levi Davis","Ohio","DL",-0.751285672187805,-36.5019172430038,1
"1635","Levi Davis","Ohio","DR",2.50258684158325,10.3613843520482,3
"1636","Levi Davis","Ohio","ML",0.333515048027039,13.6795242627462,3
"1637","Levi Davis","Ohio","MR",0.224853277206421,45.0029671192169,1
"1638","Levi Davis","Ohio","SR",0.0662368535995483,-74.2357730865479,1
"1639","Levi Davis","Ohio",NA,-0.00598740577697754,-44.0035492181778,1
"1640","Liam O'Brien","Cincinnati","BC",-0.432537794113159,9.70532894134521,1
"1641","Liam O'Brien","Cincinnati","BL",0.023284912109375,11.4843189716339,1
"1642","Liam O'Brien","Cincinnati","BR",-1.01361489295959,12.0478689670563,1
"1643","Liam O'Brien","Cincinnati","MR",0.95388650894165,35.3718340396881,1
"1644","Liam O'Brien","Cincinnati","SC",-1.54737067222595,31.288355588913,1
"1645","Liam Szarka","Air Force","BL",-0.686990201473236,10.0162446498871,1
"1646","Liam Szarka","Air Force","BR",-1.57624351978302,-78.7203252315521,1
"1647","Liam Szarka","Air Force","DC",0.037397027015686,0.0557683408260345,3
"1648","Liam Szarka","Air Force","DL",2.89713621139526,56.4040184020996,1
"1649","Liam Szarka","Air Force","MC",1.25658875703812,13.6953543871641,2
"1650","Liam Szarka","Air Force","ML",5.02572631835938,62.0595216751099,1
"1651","Liam Szarka","Air Force","MR",1.15092778205872,43.3570206165314,1
"1652","Liam Szarka","Air Force","SR",-2.49184226989746,-3.9111565798521,4
"1653","Lincoln Kienholz","Louisville","BL",1.7088548541069,1.89770683646202,8
"1654","Lincoln Kienholz","Louisville","BR",3.42068392038345,13.2422634533473,7
"1655","Lincoln Kienholz","Louisville","DC",0.476062417030334,2.08540856838226,2
"1656","Lincoln Kienholz","Louisville","DL",1.99323338270187,12.6546069979668,2
"1657","Lincoln Kienholz","Louisville","DR",9.0302574634552,27.52485871315,6
"1658","Lincoln Kienholz","Louisville","MC",4.09131562709808,8.15835384031137,6
"1659","Lincoln Kienholz","Louisville","ML",-4.64859962463379,-15.7174090189593,7
"1660","Lincoln Kienholz","Louisville","MR",5.42871260643005,52.4922639131546,2
"1661","Lincoln Kienholz","Louisville","SC",5.42735242843628,30.1827470461528,6
"1662","Lincoln Kienholz","Louisville","SL",-1.92765784263611,-13.3656308054924,12
"1663","Lincoln Kienholz","Louisville","SR",3.8752144575119,-25.3152777751287,12
"1664","Lucian Anderson III","South Carolina","BL",1.04431056976318,12.6688003540039,1
"1665","Lucian Anderson III","South Carolina","BR",0.884638667106628,11.0821127891541,1
"1666","Luke Duncan","Nevada","BC",-0.915537595748901,-75.1665771007538,1
"1667","Luke Duncan","Nevada","BL",-2.87386739253998,-15.9890433152517,3
"1668","Luke Duncan","Nevada","BR",1.03718954324722,-9.15553420782089,4
"1669","Luke Duncan","Nevada","MC",1.33844101428986,38.6195063591003,1
"1670","Luke Duncan","Nevada","MR",-0.24130392074585,-34.7390860319138,1
"1671","Luke Duncan","Nevada","SC",-2.19016408920288,-65.7494366168976,1
"1672","Luke Duncan","Nevada","SL",0.153334975242615,-18.3726191520691,2
"1673","Luke Duncan","Nevada","SR",-1.79579138755798,-62.3814463615417,1
"1674","Luke Fahey","Ohio State","BL",2.66258859634399,10.4536890983582,1
"1675","Luke Fahey","Ohio State","DC",2.98331212997437,40.6896233558655,1
"1676","Luke Fahey","Ohio State","DL",2.81327724456787,63.6440485715866,1
"1677","Luke Fahey","Ohio State","ML",0.886027336120605,42.8458154201508,1
"1678","Luke Fahey","Ohio State","SL",-0.420125246047974,21.844893693924,1
"1679","Luke Fahey","Ohio State","SR",3.71689927577972,21.8242824077606,4
"1680","Luke Kromenhoek","South Florida","BR",1.14748215675354,9.69835519790649,2
"1681","Luke Kromenhoek","South Florida","SC",-0.781824827194214,-53.9597928524017,1
"1682","Luke Moga","New Mexico","BL",-0.637172341346741,-13.1805226206779,4
"1683","Luke Moga","New Mexico","BR",-3.05134725570679,10.4121208190918,2
"1684","Luke Moga","New Mexico","DC",-0.537371158599854,-37.0370447635651,1
"1685","Luke Moga","New Mexico","DL",4.06861662864685,2.37258225679398,2
"1686","Luke Moga","New Mexico","DR",1.06327795982361,12.5013887882233,2
"1687","Luke Moga","New Mexico","ML",1.58716797828674,20.2504098415375,4
"1688","Luke Moga","New Mexico","MR",-3.69167369604111,-11.1298414878547,8
"1689","Luke Moga","New Mexico","SC",-0.932307481765747,-11.5414460500081,3
"1690","Luke Moga","New Mexico","SL",-1.01918268203735,-17.9349005222321,2
"1691","Luke Moga","New Mexico","SR",-0.717852175235748,0.59895259993417,7
"1692","Luke Nickel","Miami","BL",-0.865435600280762,12.4313712120056,1
"1693","Luke Nickel","Miami","BR",1.50414109230042,9.42552983760834,2
"1694","Luke Nickel","Miami","DC",2.27516794204712,61.4943295717239,1
"1695","Luke Nickel","Miami","DL",3.36456918716431,60.3719517588615,2
"1696","Luke Nickel","Miami","DR",-1.60665726661682,-38.1826311349869,1
"1697","Luke Nickel","Miami","MR",-0.0945381447672844,90.0270603597164,1
"1698","Luke Nickel","Miami","SL",0.940171003341675,30.3962528705597,1
"1699","Luke Nickel","Miami","SR",-0.160801649093628,23.7055003643036,2
"1700","Luke Weaver","San Jose State","BC",-1.37996810674667,-44.6555778384209,2
"1701","Luke Weaver","San Jose State","BL",-4.30264991521835,15.1491910219193,6
"1702","Luke Weaver","San Jose State","BR",2.91674661636353,-4.69885333017869,11
"1703","Luke Weaver","San Jose State","DC",15.186726808548,34.5077792803446,6
"1704","Luke Weaver","San Jose State","DL",13.0570336580276,24.1895999227251,7
"1705","Luke Weaver","San Jose State","DR",1.72601652145386,-12.6140814274549,8
"1706","Luke Weaver","San Jose State","MC",5.17060458660126,6.51192516088486,12
"1707","Luke Weaver","San Jose State","ML",-0.116714835166931,-26.7207642396291,3
"1708","Luke Weaver","San Jose State","MR",11.40734988451,15.813522785902,13
"1709","Luke Weaver","San Jose State","SC",-1.70307467877865,2.39336043596268,8
"1710","Luke Weaver","San Jose State","SL",-7.50364229083061,-20.3703665102904,26
"1711","Luke Weaver","San Jose State","SR",12.9693974554539,12.5209761730262,35
"1712","Lunch Winfield","Louisiana","BC",2.82434892654419,13.1124436855316,1
"1713","Lunch Winfield","Louisiana","BL",-0.165912687778473,11.278110742569,5
"1714","Lunch Winfield","Louisiana","BR",-1.849977850914,-4.05549948865717,11
"1715","Lunch Winfield","Louisiana","DL",1.42018806934357,11.5877836942673,2
"1716","Lunch Winfield","Louisiana","DR",0.339621305465698,7.99688696861267,2
"1717","Lunch Winfield","Louisiana","MC",2.59037864208221,-9.68881100416183,4
"1718","Lunch Winfield","Louisiana","ML",8.75443601608276,44.6939671039581,5
"1719","Lunch Winfield","Louisiana","MR",3.5834669470787,9.7766923904419,5
"1720","Lunch Winfield","Louisiana","SC",1.51193732023239,26.6047465801239,5
"1721","Lunch Winfield","Louisiana","SL",-1.09210300445557,21.7744677017132,12
"1722","Lunch Winfield","Louisiana","SR",-4.26391708850861,-13.8274306600744,11
"1723","Lunch Winfield","Louisiana",NA,0.388968944549561,31.7369818687439,1
"1724","M.Van Buren Jr.","South Florida","SC",1.92385911941528,40.1916980743408,1
"1725","M.Washington","Maryland","BL",-0.846943140029907,19.3477749824524,2
"1726","M.Washington","Maryland","BR",-0.402615070343018,11.5379154682159,1
"1727","M.Washington","Maryland","SL",1.40943336486816,27.177494764328,1
"1728","M.Washington","Maryland","SR",1.61943793296814,30.3329825401306,1
"1729","Maalik Murphy","Oregon State","DR",-1.08835864067078,-6.50744959712029,1
"1730","Maalik Murphy","Oregon State","SL",1.15529417991638,27.2677659988403,2
"1731","Maalik Murphy","Oregon State","SR",0.311633586883545,25.3741919994354,1
"1732","Madden Iamaleava","UCLA","MR",-0.503481864929199,-58.9714348316193,1
"1733","Madden Iamaleava","UCLA","SR",-0.192598819732666,22.1936464309692,1
"1734","Maddux Madsen","Boise State","BC",-0.875880241394043,11.0301971435547,3
"1735","Maddux Madsen","Boise State","BL",-2.19803297519684,-17.0412560304006,6
"1736","Maddux Madsen","Boise State","BR",-3.2069833278656,-12.8517573078473,6
"1737","Maddux Madsen","Boise State","DC",1.54113095998764,6.50784075260162,2
"1738","Maddux Madsen","Boise State","DL",-2.25969910621643,-41.1780685186386,2
"1739","Maddux Madsen","Boise State","DR",1.68570923805237,35.8136832714081,3
"1740","Maddux Madsen","Boise State","MC",-1.60174715518951,-55.2972301840782,2
"1741","Maddux Madsen","Boise State","ML",0.85480147600174,6.19904892519116,4
"1742","Maddux Madsen","Boise State","MR",12.8639176487923,21.2025532126427,10
"1743","Maddux Madsen","Boise State","SC",-2.78816121816635,3.3933587372303,3
"1744","Maddux Madsen","Boise State","SL",12.4071229994297,5.40869863082965,18
"1745","Maddux Madsen","Boise State","SR",-6.79173728823662,-5.27912985395502,27
"1746","Malachi Henry","Cincinnati","MC",1.3724365234375,34.0360403060913,1
"1747","Malachi Henry","Cincinnati","SC",1.28780317306519,43.0724263191223,1
"1748","Malachi Henry","Cincinnati","SL",3.22867202758789,26.9965529441833,1
"1749","Malachi Nelson","Syracuse","MC",-0.750172138214111,-42.5099700689316,1
"1750","Malachi Nelson","Syracuse","MR",-0.308036208152771,-40.6323075294495,1
"1751","Malachi Singleton","Appalachian State","BC",-0.558245420455933,2.09996812045574,2
"1752","Malachi Singleton","Appalachian State","BL",-0.109270453453064,-5.45849502086639,14
"1753","Malachi Singleton","Appalachian State","BR",-3.2341285943985,-11.0899571042794,13
"1754","Malachi Singleton","Appalachian State","DC",3.37447667121887,50.3474056720734,1
"1755","Malachi Singleton","Appalachian State","DL",-0.257811665534973,-21.8683958053589,5
"1756","Malachi Singleton","Appalachian State","DR",2.45841851830482,11.0765504340331,3
"1757","Malachi Singleton","Appalachian State","MC",9.21200786530972,3.68147075176239,10
"1758","Malachi Singleton","Appalachian State","ML",10.095832824707,34.9987248224871,7
"1759","Malachi Singleton","Appalachian State","MR",8.74600899219513,33.5313402116299,6
"1760","Malachi Singleton","Appalachian State","SC",8.1196057498455,14.9637709964405,11
"1761","Malachi Singleton","Appalachian State","SL",4.18630182743073,-0.903023140771047,7
"1762","Malachi Singleton","Appalachian State","SR",11.7738275527954,27.8763475162642,14
"1763","Malik Washington","Maryland","BC",-3.00144171714783,14.2220601439476,4
"1764","Malik Washington","Maryland","BL",-0.377687335014343,11.747025847435,10
"1765","Malik Washington","Maryland","BR",1.9685380011797,-3.81269405285517,12
"1766","Malik Washington","Maryland","DC",3.05445617437363,-23.0785563588142,4
"1767","Malik Washington","Maryland","DL",-1.46798062324524,-35.0015342235565,2
"1768","Malik Washington","Maryland","DR",4.1375195980072,-3.87778729200363,6
"1769","Malik Washington","Maryland","MC",7.19029450416565,13.2545411586761,8
"1770","Malik Washington","Maryland","ML",1.37743878364563,13.77790896222,8
"1771","Malik Washington","Maryland","MR",15.7273210287094,24.0223910127367,7
"1772","Malik Washington","Maryland","SC",5.78745591640472,-2.5199491244096,13
"1773","Malik Washington","Maryland","SL",1.09249430894852,-10.4401791095734,15
"1774","Malik Washington","Maryland","SR",-0.314569413661957,1.43390423373172,19
"1775","Malik Washington","Maryland",NA,-1.29910051822662,-64.0506088733673,1
"1776","Marcel Reed","Texas A&M","BL",-4.41840097308159,3.16413663900816,13
"1777","Marcel Reed","Texas A&M","BR",1.17332279682159,13.0293667316437,10
"1778","Marcel Reed","Texas A&M","DC",-3.16771620512009,-25.3308266401291,5
"1779","Marcel Reed","Texas A&M","DL",-5.69549214839935,-40.2775257825851,5
"1780","Marcel Reed","Texas A&M","DR",7.68974828720093,24.1178830464681,6
"1781","Marcel Reed","Texas A&M","MC",-0.313422560691833,-37.5374794006348,4
"1782","Marcel Reed","Texas A&M","ML",7.21006488800049,23.7645026296377,8
"1783","Marcel Reed","Texas A&M","MR",0.828933298587799,-9.89273819658491,9
"1784","Marcel Reed","Texas A&M","SC",7.90932750701904,-6.73760717565363,11
"1785","Marcel Reed","Texas A&M","SL",2.11150419712067,-14.0592704394034,14
"1786","Marcel Reed","Texas A&M","SR",7.09055924415588,8.79724470277627,15
"1787","Marcus Beamon","Central Michigan","MC",-0.848451972007751,-9.40796509385109,1
"1788","Marcus Beamon","Central Michigan","SC",-0.390842124819756,-9.69461401303609,3
"1789","Marcus Stokes","Memphis","BC",-1.90281331539154,3.25396433472633,2
"1790","Marcus Stokes","Memphis","BL",1.36632597446442,16.2578701972961,7
"1791","Marcus Stokes","Memphis","BR",-2.68085055053234,-1.75440808137258,12
"1792","Marcus Stokes","Memphis","DC",3.15891897678375,17.8724894920985,3
"1793","Marcus Stokes","Memphis","DL",2.78140556812286,-1.72793666521708,6
"1794","Marcus Stokes","Memphis","DR",13.5113787651062,39.54121991992,4
"1795","Marcus Stokes","Memphis","MC",7.36564886569977,35.5424821376801,5
"1796","Marcus Stokes","Memphis","ML",5.67551690340042,-5.43396870295207,6
"1797","Marcus Stokes","Memphis","MR",-2.92281490564346,0.220363644453194,13
"1798","Marcus Stokes","Memphis","SC",12.4714727401733,34.7181963423888,9
"1799","Marcus Stokes","Memphis","SL",7.04431027173996,18.3280414436013,16
"1800","Marcus Stokes","Memphis","SR",-1.63519436120987,-14.4257128238678,10
"1801","Marcus Stokes","Memphis",NA,3.75859332084656,66.4714843034744,1
"1802","Marshaun Brown","Nevada","DL",-0.805975675582886,-36.1227780580521,1
"1803","Mason Hayes","Air Force","DR",4.75132846832275,66.326031088829,1
"1804","Mason Heintschel","Pittsburgh","BC",-0.561568200588226,89.719346165657,1
"1805","Mason Heintschel","Pittsburgh","BL",2.37567538022995,35.7416734099388,4
"1806","Mason Heintschel","Pittsburgh","BR",-1.00618314743042,-4.8520565032959,5
"1807","Mason Heintschel","Pittsburgh","DC",1.298100233078,36.7263853549957,1
"1808","Mason Heintschel","Pittsburgh","DL",8.32800900936127,6.29249385425023,7
"1809","Mason Heintschel","Pittsburgh","DR",6.9584983587265,15.5518436431885,5
"1810","Mason Heintschel","Pittsburgh","MC",7.40415227413177,0.8976934985681,11
"1811","Mason Heintschel","Pittsburgh","ML",3.57791364192963,10.3518128395081,4
"1812","Mason Heintschel","Pittsburgh","MR",-0.714254140853882,-28.1082878510157,6
"1813","Mason Heintschel","Pittsburgh","SC",3.52720242738724,8.16273636677686,17
"1814","Mason Heintschel","Pittsburgh","SL",3.34113571047783,-2.55661418563441,19
"1815","Mason Heintschel","Pittsburgh","SR",-0.125981658697128,-10.9844530001283,10
"1816","Mason McKenzie","Boston College","BC",0.573328018188477,8.8284969329834,1
"1817","Mason McKenzie","Boston College","BL",4.04772353172302,11.3370192050934,5
"1818","Mason McKenzie","Boston College","BR",-5.12791800498962,9.14426247278849,9
"1819","Mason McKenzie","Boston College","DC",7.26032668352127,30.3881511092186,4
"1820","Mason McKenzie","Boston College","DL",-0.368276834487915,-33.5135221481323,1
"1821","Mason McKenzie","Boston College","DR",9.2821581363678,8.17375130951405,5
"1822","Mason McKenzie","Boston College","MC",-3.49870157241821,-28.2143328871046,7
"1823","Mason McKenzie","Boston College","ML",0.135454773902893,4.04827396074931,6
